"Albrecht_III_Achilles,_Elector_of_Brandenburg",7
Clare_Martin,3
Clint_Eastwood,8
Agnes_Dollan,7
Daniel_Bernoulli,9
Harold_Washington,9
Willi_Ninja,5
Catherine_the_Great,10
Axel_Oxenstierna,8
Al_Mahmud,4
Cyprian_Kizito_Lwanga,7
Larry_Hurtado,2
Cyprian,2
Kyaw_Min_Yu,5
Tung-Yen_Lin,10
Eunice_Kennedy_Shriver,15
Chris_Kirubi,6
Amos_Tutuola,5
Edward_William_Brayley,4
Gordon_Stulberg,6
Harry_Crane,6
Astrid_Lindgren,3
Harold_Snyder,4
Adrien-Marie_Legendre,6
Alberto_de_Oliveira,8
George_Farquhar,4
Michael_Jenkins_Moynihan,8
Carl_B._Squier,8
John_S._Folk,5
William_G._Farrow,6
Gloria_Bamiloye,6
Tanveer_Abbasi,5
Chrysippus,3
LZ_Granderson,8
Amedeo_Avogadro,5
Haile_Selassie,8
Dolkun_Isa,4
Frederic_W._Galbraith,10
Stephen_C._Apostolof,7
Andy_Kaufman,5
Steven_Lowy,5
Charlie_Parker,4
Jagannath_Prasad_Das,7
Monica_Aksamit,3
Tess_Mallos,5
Robert_Taylor_(actor),11
Hector_Berlioz,2
Gwen_Verdon,6
Anne_Boleyn,10
William_S._Kalema,7
Barbara_Meek,6
Thomas_S._Steers,7
Jenette_Goldstein,5
Enrico_Berlinguer,6
Gustav_I_of_Sweden,10
Harold_Harefoot,5
Raul_Pompeia,8
Bruce_Schneier,5
George_Boole,5
Jamie_Kellner,4
Ralph_Alabi,6
Mary_Martin,7
Eddie_%22Rochester%22_Anderson,6
Don_Simpson,8
Saladin_Ahmed,11
Arvind_Ghosh,6
Douglas_Wilson_(activist),7
Raashi_Khanna,10
G._David_Schine,8
John_Cassavetes,12
Sonali_Chowdhury,6
Hans_von_Kulmbach,3
Elizabeth_Woodville,9
Deborah_Digges,8
Kushal_Konwar,8
Orlando_Letelier,8
"Anne,_Queen_of_Great_Britain",8
Felix_Dzerzhinsky,9
Levi_Karuhanga,13
Costantino_Nivola,3
Geraldine_Doyle,5
Senteza_Kajubi,14
Seka,5
John_Cobb_(racing_driver),6
David_Kossoff,7
Stephen_Babcock_(lawyer),9
Christopher_Lambert,4
Dennis_E._Fitch,7
Louise_Brooks,6
Marie_Prevost,11
Tsutomu_Adachi,6
Henry_Mancini,6
Sreekumari_Ramachandran,7
Lalit_Bhusal,4
Mayur_Madhvani,7
Prunella_Ransome,6
Sunday_Omobolanle,6
Eric_Heiden,3
Galarrwuy_Yunupingu,6
Benjamin_Spock,6
Fiona_Apple,3
Gokul_Athokpam,9
Rebati_Mohan_Dutta_Choudhury,10
Tallulah_Bankhead,8
Dayananda_Saraswati,4
J._P._Morgan_Jr.,10
Gbenro_Ajibade,9
Hayley_Okines,6
Edward_Everett_Cox,6
Caroline_of_Ansbach,10
Felix_Klein,6
Tom_Burnett,8
George_IV_of_the_United_Kingdom,8
Walter_Clarence_Thornton,7
Hashem_Shabani,5
Joseph_Isherwood,5
Tade_Ogidan,5
Vanity_(singer),7
Arthur_Gamgee,9
A._Bartlett_Giamatti,12
Frank_Tinney,6
Andrew_Bobola,8
Ewald_Hering,7
Venansius_Baryamureeba,11
Ustad_Bukhari,7
Dedrick_D._Gobert,7
Hrithik_Roshan,5
John_Colter,11
James_Mwangi,7
Ike_Odimegwu,5
Carl_Philipp_Emanuel_Bach,3
Frank_Zamboni,8
Faustina_Agolley,4
Heike_Kamerlingh_Onnes,7
Susan_Peretz,8
Blanche_Cobb,8
Paul_Laurence_Dunbar,6
Tanish,4
Kitty_Carlisle,11
Abe_Pollin,6
Elizabeth_Taylor,19
Tina_Chow,9
Sara_Forbes_Bonetta,13
Audrey_Hepburn,6
Conrad_Richter,8
Pierre_Lafitte_Ithurralde,7
Naushad_Merali,5
Samina_Raja,8
Fateh_Singh_(Sikh_leader),7
John_Ridge,6
Marlon_Brando,14
Leonard_N._Stern,6
Wayland_Flowers,6
Amar_Mitra_(writer),12
Henry_Morton_Stanley,7
Gordon_Briscoe,5
Jack_Mapanje,6
Jennifer_Paterson,8
Neville_Brand,6
Freddy_Soto,6
Carol_Chomsky,8
Chuck_Berry,3
"Robert_Bowne_Minturn,_Jr.",9
Bob_Dole,8
Yengkhom_Roma,9
Martin_Wickramasinghe,8
Jean_Simmons,10
Amos_Chapman,5
Prescott_Bush,12
M._Sayeedur_Rahman_Khan,6
Federico_Zuccari,3
Satyajit_Das,6
Charles_Rolls,6
Leonard_Collard,6
Stephen_M._Ross,11
Giuseppe_Mazzini,4
Daryl_Homer,3
Thora_Hird,9
Bolaji_Amusan,5
Dean_Phoenix,5
Edward_Worthington,15
John_Woodroffe,7
Gombojab_Tsybikov,8
Kado_Muir,4
Joseph_Kony,5
Ernest_Eldridge,5
Victor_Davis_Hanson,4
Kwame_Kwei-Armah,4
Gerard_Kuiper,11
Arjun_Bijlani,6
Alice_Miller_(psychologist),3
Cole_Porter,3
Betty_Marsden,7
Soma_Edirisinghe,6
Bazabeel_Norman,4
David_Angell,9
Richard_Kiel,7
Peter_Munga,5
Henry_Dunant,6
Marshall_S._Cornwell,8
Harriet_Tubman,6
Bacchylides,2
